1523861324683,475.15000000000003,108.22337640051776,0.0,0.15000000000000002
1523861334689,458.03333333333336,242.28133301697267,0.0,0.8519583333333334
1523861344702,442.71726190476187,408.7892095729336,0.0,0.8452857142857143
1523861354716,436.9038383838383,413.5776840674504,0.0,0.8623232323232324
1523861364727,435.8295238095238,411.11202772907734,0.0,0.8661857142857142
1523861374736,435.0635897435898,410.8474777086889,0.0,0.8639100591715977
1523861384746,436.8226365546218,413.2806427396613,0.0,0.8488450630252101
1523861394759,436.89743230625584,412.1552109629612,0.0,0.8319346405228758
1523861404775,436.51690671692023,412.5145691444063,0.0,0.8395046439628483
1523861414792,436.3372535885168,413.1174218573402,0.0,0.838435980861244
1523861424808,437.02779102384295,413.95208492918727,0.0,0.8278732117812062
1523861434827,437.95443769592475,418.1838429170474,0.0,0.8285849333855799
1523861444845,438.2886760752688,417.26423230059265,0.0,0.8380275537634408
1523861454864,438.33751785848557,416.4783899757716,0.0,0.8431384314610121
1523861464883,437.40915032679743,415.69879223909174,0.0,0.8372228630014097
1523861474903,437.20258687258683,414.9895633247292,0.0,0.8431461665747381
1523861484924,438.44167995746943,415.48593687202185,0.0,0.8274305555555556
1523861494945,438.53759652509655,415.07946189884063,0.0,0.8262924131274132
1523861504960,439.62694569662955,415.2241727804619,0.0,0.8248630026569543
1523861514980,439.8423945699343,414.95582898287694,0.0,0.8255887392900857
1523861524999,440.20998232591023,414.5225614128398,0.0,0.8163478260869566
1523861535021,440.35440891472865,413.97057002820713,0.0,0.8147402898901808
1523861545036,439.6415412676698,413.90319450206914,0.0,0.8182963976288189
1523861555058,439.5621794871795,413.79602483005436,0.0,0.818879898702121
1523861565082,439.6458173348391,413.8230064576254,0.0,0.8152708074534162
1523861575104,438.1896343816628,465.7663127272231,0.0,0.813194791884146
1523861585124,438.32559487307356,465.5534900185238,0.0,0.8156121357925687
1523861595148,438.51492042440316,465.59945497294996,0.0,0.8178823906905108
1523861605165,438.46346153846156,465.22279140890566,0.0,0.8173623076923077
1523861615191,438.7058993178328,465.3587182589015,0.0,0.8151850066073788
1523861625217,439.40411038114223,465.04920111843967,0.0,0.8148581973868754
1523861635251,440.0628784119107,464.7325920499837,0.0,0.8082129032258065
1523861645276,439.8201532725767,465.1946972027392,0.0,0.8038710463472879
1523861655300,439.7740063593005,465.68255852490165,0.0,0.8060436861230978
1523861665323,439.9631604696673,465.86940923121557,0.0,0.8043793825316716
1523861675343,440.1372510822511,465.5350055131109,0.0,0.8066867532467532
1523861685371,439.68323387139174,466.26893824233684,0.0,0.8096464281332703
1523861695397,439.42689261957554,466.63439976918795,0.0,0.809609731415243
1523861705423,439.5880722891567,466.44180353785026,0.0,0.8033731626506024
1523861715451,439.5963593261937,466.384117259541,0.0,0.8020740145768258
1523861725479,439.41795505421794,467.17268075589516,0.0,0.8044820281112921
1523861735510,439.29590746964413,467.04785267302174,0.0,0.8088474817687947
1523861745537,439.40279620104025,466.9396913876064,0.0,0.8052120808069197
1523861755570,439.81450216450213,466.55097416277823,0.0,0.8038323751078853
1523861765598,440.5739828538215,466.3750576741653,0.0,0.8037359950676483
1523861775630,440.6016011603756,515.0219334071621,0.0,0.799544767021853
1523861785661,440.6016011603756,515.0219334071621,0.0,0.799544767021853
1523861795694,440.379732546119,514.8506527520506,0.0,0.8002592934206447
1523861805723,440.45734328810977,515.4514742801204,0.0,0.8015363340196471
1523861815757,440.0115818005524,515.2725334405277,0.0,0.8041843575542106
1523861825792,439.566954356755,515.394117120637,0.0,0.8043546193686526
1523861835828,439.53984132545145,516.7757807810776,0.0,0.8054203934313077
1523861845861,439.4147690782446,516.7245394265192,0.0,0.8067087691069992
1523861855888,439.53275541576977,516.704720802741,0.0,0.8055144767513189
1523861865924,439.55275736828924,516.5793591462058,0.0,0.8032604157969442
1523861875956,439.40358856104456,516.592024462179,0.0,0.8060456348181066
1523861885986,439.4306712468194,516.4055345162994,0.0,0.8069814106870229
1523861896016,439.3616274454045,516.323877757298,0.0,0.8090348861698586
1523861906055,439.1081273949284,516.3473871813605,0.0,0.811125333170563
1523861916093,439.1422603475062,516.3383216639479,0.0,0.8070837983581578
1523861926125,438.88539196765004,516.486188445619,0.0,0.80503452991453
1523861936164,439.33927146927147,516.4436234768019,0.0,0.7995546981413648
1523861946205,439.47021281065525,516.6515768681679,0.0,0.7990826065745584
1523861956240,439.81887330223526,516.223112313439,0.0,0.7967278656819891
