0.093,42.443
0.102,38.148
0.276,41.575
0.410,41.417
0.600,40.427
0.612,44.921
0.976,35.565
0.986,41.840
1.674,36.947
1.684,41.654
7.567,44.298
9.734,39.352
9.779,42.370
10.001,37.679
10.160,42.769
10.169,37.642
10.320,41.360
10.459,41.538
10.638,40.256
10.651,43.577
11.048,35.565
11.058,41.545
11.747,36.667
11.757,40.887
17.602,44.386
19.772,39.266
19.822,41.704
20.034,37.826
20.235,42.769
20.244,38.131
20.361,41.129
20.502,41.504
20.674,40.172
20.691,43.548
21.122,36.667
21.132,41.405
21.823,37.239
21.833,39.921
27.642,44.483
29.804,39.907
29.875,41.418
30.075,37.500
30.307,42.481
30.317,38.131
30.403,41.721
30.539,41.955
30.714,39.829
30.740,43.468
31.197,36.825
31.206,41.440
31.898,37.206
31.908,40.081
37.681,45.299
39.840,40.185
39.913,41.053
40.115,37.043
40.369,41.520
40.378,38.462
40.442,41.855
40.587,42.154
40.754,40.172
40.779,42.397
41.269,36.953
41.278,41.270
41.974,35.401
41.984,39.675
47.714,45.763
49.874,40.185
49.948,40.833
50.149,36.964
50.433,42.222
50.442,36.887
50.474,42.500
50.627,41.875
50.792,40.435
50.819,42.419
51.342,36.434
51.352,40.887
52.044,35.111
52.054,40.081
57.753,45.948
59.907,40.093
59.993,40.846
60.187,37.281
60.503,42.381
60.512,38.019
60.515,42.417
60.666,41.680
60.824,41.053
60.858,41.746
61.416,35.794
61.426,40.569
62.120,34.779
62.130,39.919
67.799,45.385
69.941,39.307
70.037,40.992
70.225,36.549
70.556,42.397
70.573,42.283
70.582,38.468
70.707,41.600
70.864,40.862
70.895,42.362
71.488,35.760
71.498,40.579
72.196,34.891
72.205,40.325
77.838,44.957
79.973,39.700
80.075,41.288
80.258,36.930
80.598,42.602
80.646,42.439
80.655,38.364
80.745,41.600
80.904,39.310
80.934,42.868
81.563,35.349
81.572,40.331
82.270,34.478
82.279,40.413
87.869,43.874
90.002,39.592
90.118,41.288
90.295,37.297
90.635,43.802
90.711,41.855
90.721,38.108
90.776,40.992
90.944,39.573
90.971,42.727
91.633,35.649
91.642,40.500
92.343,34.621
92.352,39.583
97.908,43.894
100.036,40.404
100.156,42.000
100.328,37.890
100.670,43.058
100.777,42.185
100.787,39.550
100.811,41.513
100.994,39.322
101.007,42.214
101.704,35.758
101.713,40.083
102.428,35.191
102.438,39.583
107.947,44.435
110.066,40.000
110.200,41.473
110.374,38.611
110.712,43.443
110.845,41.429
110.845,42.414
110.854,40.550
111.033,39.174
111.043,42.205
111.783,35.833
111.792,40.085
112.501,35.891
112.511,39.355
117.983,43.894
120.103,40.673
120.242,41.905
120.413,38.624
120.755,44.048
120.885,40.833
120.908,42.137
120.917,40.091
121.073,39.835
121.083,42.960
121.857,35.865
121.867,39.744
122.570,37.087
122.580,39.040
128.023,44.737
130.142,40.962
130.285,42.240
130.452,39.545
130.798,43.790
130.920,41.230
130.972,42.203
130.981,39.130
131.114,39.590
131.121,42.846
131.928,36.515
131.937,40.513
132.644,36.905
132.654,39.024
138.062,44.425
140.175,40.288
140.325,42.581
140.487,39.818
140.835,44.016
140.962,40.800
141.040,41.849
141.050,38.870
141.153,38.417
141.164,42.097
142.000,37.090
142.009,39.828
142.712,37.209
142.722,38.537
148.095,43.652
150.207,40.952
150.367,42.231
150.523,39.630
150.876,43.279
151.003,40.645
151.108,41.933
151.118,38.870
151.194,38.151
151.208,41.802
152.071,37.463
152.080,40.769
152.778,37.874
152.787,38.720
158.131,43.276
160.240,41.262
160.406,42.846
160.559,39.630
160.919,43.145
161.044,41.803
161.188,41.513
161.197,38.220
161.235,38.083
161.250,40.714
162.145,37.647
162.154,39.732
162.849,38.871
162.859,37.440
168.166,43.644
170.273,40.577
170.445,43.120
170.598,40.000
170.959,43.740
171.086,40.952
171.257,41.008
171.267,38.926
171.273,38.235
171.288,40.880
172.216,37.692
172.225,39.737
172.917,39.187
172.926,38.293
178.204,43.277
180.310,41.143
180.487,43.821
180.637,40.280
181.001,44.426
181.120,40.930
181.313,37.833
181.324,41.500
181.329,40.880
181.334,40.813
182.284,37.500
182.293,39.912
182.988,38.800
182.997,36.942
188.239,42.807
190.346,40.755
190.525,43.833
190.675,41.132
191.038,43.554
191.163,41.181
191.353,38.833
191.371,41.190
191.396,41.653
191.406,41.694
192.347,38.045
192.356,40.175
193.057,38.968
193.067,37.480
198.270,42.143
200.384,41.495
200.566,44.262
200.713,41.132
201.078,43.017
201.202,41.811
201.393,39.250
201.411,41.360
201.467,42.017
201.477,41.440
202.419,37.500
202.428,39.915
203.130,38.760
203.140,38.049
208.307,41.739
210.421,42.095
210.606,44.146
210.751,41.944
211.119,41.453
211.241,40.781
211.430,39.344
211.451,40.960
211.539,43.248
211.549,41.532
212.489,37.016
212.498,40.708
213.203,39.688
213.213,38.279
218.344,41.379
220.453,42.617
220.646,43.740
220.784,42.703
221.156,41.638
221.275,39.538
221.471,38.167
221.492,41.172
221.608,43.846
221.618,41.463
222.562,37.869
222.571,39.913
223.276,40.556
223.286,38.333
228.384,41.709
230.491,41.636
230.686,43.415
230.824,42.301
231.195,42.241
231.317,39.845
231.512,36.891
231.531,41.969
231.681,43.390
231.691,40.560
232.625,37.742
232.634,40.517
233.358,40.714
233.367,38.682
238.422,41.111
240.527,41.261
240.726,43.040
240.859,42.174
241.236,42.137
241.357,39.242
241.554,36.423
241.573,41.562
241.754,43.967
241.764,40.794
242.701,38.240
242.710,39.573
243.433,41.024
243.443,38.682
248.461,42.368
250.563,42.655
250.761,42.984
250.896,43.070
251.277,42.017
251.399,38.321
251.593,36.911
251.615,41.746
251.826,43.500
251.837,40.726
252.773,38.819
252.782,40.172
253.506,41.417
253.516,39.225
258.499,41.491
260.596,43.036
260.801,42.951
260.934,43.628
261.317,42.018
261.441,38.561
261.634,37.857
261.655,41.654
261.898,43.500
261.908,40.413
262.847,38.450
262.856,39.823
263.579,41.395
263.589,39.612
268.539,41.026
270.634,42.936
270.842,42.927
270.973,43.772
271.356,41.339
271.483,39.237
271.675,38.279
271.696,41.496
271.964,43.279
271.976,40.413
272.910,38.077
272.919,39.912
273.653,41.603
273.663,39.291
278.572,41.026
280.666,43.303
280.880,42.541
281.008,42.973
281.396,41.327
281.524,39.154
281.707,38.361
281.732,41.680
282.039,43.033
282.050,40.909
282.981,38.450
282.990,40.090
283.727,42.154
283.737,39.213
288.607,40.180
290.703,43.396
290.931,42.541
291.047,42.679
291.434,40.690
291.562,39.147
291.747,37.288
291.782,41.429
292.110,41.983
292.120,40.756
293.049,38.125
293.058,40.278
293.800,42.756
293.810,39.297
298.644,40.179
300.737,42.981
300.968,43.140
301.088,43.694
301.473,40.763
301.601,39.444
301.785,37.583
301.830,41.204
302.182,41.667
302.192,41.583
303.118,39.457
303.127,40.094
303.870,43.280
303.880,38.898
308.679,39.474
310.767,43.208
311.009,43.250
311.125,42.232
311.524,40.417
311.652,39.685
311.822,38.067
311.869,41.417
312.254,41.694
312.264,41.532
313.186,39.692
