5.364,271.673
15.404,271.302
25.442,271.635
35.481,271.554
45.518,271.637
55.554,271.573
65.594,271.699
75.630,271.654
85.670,269.887
95.704,269.773
105.745,270.039
115.786,269.662
125.820,269.810
135.858,269.832
145.895,269.611
155.931,269.602
165.968,269.363
176.006,269.050
186.039,269.040
196.079,268.811
206.116,269.119
216.154,268.845
226.193,269.022
236.232,262.507
246.270,260.806
256.306,261.397
266.344,261.320
276.383,261.289
286.429,260.021
296.468,260.479
306.503,260.073
316.541,259.953
326.579,260.219
336.616,259.983
346.654,260.107
356.690,260.453
366.726,260.202
376.763,260.223
386.800,260.299
396.836,261.270
406.869,261.688
416.902,261.811
426.938,261.850
436.974,261.738
447.008,262.286
457.051,261.664
467.090,262.019
477.133,262.000
487.172,261.542
497.212,261.790
507.245,261.699
517.277,261.379
527.314,261.836
537.354,261.812
547.393,261.763
557.428,262.049
567.468,261.893
577.506,262.065
587.543,262.157
597.586,261.706
607.616,261.979
617.658,261.705
627.695,261.498
637.735,261.291
647.772,261.374
657.810,261.440
667.851,261.114
677.886,261.276
687.926,261.791
697.967,261.595
708.002,261.402
718.038,261.278
728.079,261.144
738.114,261.185
748.153,261.039
758.194,260.991
768.245,261.264
778.287,261.480
788.329,261.532
798.373,261.259
808.410,261.018
818.454,261.857
828.494,261.923
838.540,268.110
848.583,268.090
858.624,267.852
868.658,267.942
878.702,268.991
888.737,269.213
898.782,269.005
908.827,268.896
918.867,268.965
928.911,268.788
938.956,269.124
948.998,269.073
959.042,269.599
969.087,269.055
979.130,265.036
989.171,265.540
999.214,265.540
1009.250,265.749
1019.285,265.296
1029.335,267.477
1039.381,267.477
1049.422,267.591
1059.462,267.703
1069.502,267.591
1079.539,267.639
1089.571,268.009
1099.606,268.009
1109.647,268.265
1119.688,267.699
1129.727,267.764
1139.768,267.597
1149.806,267.641
1159.847,267.845
1169.887,268.141
1179.926,267.797
1189.962,268.012
1200.000,268.012
