5.056,27.837,8.648
15.096,28.263,8.648
25.135,28.489,8.648
35.171,28.692,8.648
45.211,27.972,8.648
55.245,28.042,16.625
65.283,28.469,16.625
75.335,29.443,23.977
85.368,29.835,23.977
95.409,30.995,23.977
105.452,31.426,30.747
115.491,32.613,30.747
125.531,32.025,36.975
135.571,32.315,36.975
145.611,33.295,36.975
155.655,34.047,42.701
165.697,35.360,42.701
175.732,37.614,47.959
185.775,39.115,47.959
195.817,41.806,52.784
205.861,42.370,52.784
215.896,42.990,52.784
225.940,43.647,57.207
235.983,46.090,57.207
246.025,46.891,61.258
256.065,48.552,61.258
266.109,49.934,61.258
276.148,51.082,64.964
286.191,52.573,64.964
296.234,53.623,68.352
306.278,56.134,68.352
316.318,57.659,71.446
326.356,57.590,71.446
336.404,58.943,71.446
346.450,60.810,74.267
356.491,60.919,74.267
366.531,61.955,76.838
376.570,63.716,76.838
386.611,64.434,76.838
396.651,65.043,79.178
406.692,66.695,79.178
416.731,68.011,81.306
426.771,69.607,81.306
436.811,70.299,83.238
446.844,71.214,83.238
456.884,72.406,83.238
466.920,73.646,84.991
476.955,74.603,84.991
486.999,74.992,86.578
497.037,75.913,86.578
507.079,76.768,88.015
517.114,78.074,88.015
527.158,79.333,88.015
537.199,79.675,89.313
547.241,81.215,89.313
557.283,82.043,90.485
567.324,82.481,90.485
577.364,83.106,90.485
587.404,83.930,91.541
597.444,85.167,91.541
607.491,86.040,92.492
617.530,86.391,92.492
627.568,87.059,91.541
637.618,87.183,91.541
647.655,88.234,91.541
657.700,89.122,90.485
667.741,89.540,90.485
677.778,90.094,89.313
687.818,90.161,89.313
697.861,90.229,89.313
707.897,91.045,88.015
717.933,91.288,88.015
727.967,91.383,86.578
738.003,91.599,86.578
748.045,91.741,84.991
758.085,91.848,84.991
768.122,92.033,84.991
778.167,91.996,83.238
788.210,92.097,83.238
798.252,92.291,81.306
808.304,92.348,81.306
818.348,92.399,81.306
828.389,92.282,79.178
838.433,92.415,79.178
848.478,92.488,76.838
858.521,92.528,76.838
868.564,92.229,74.267
878.598,92.229,74.267
888.635,92.409,74.267
898.685,92.259,71.446
908.727,92.179,71.446
918.769,92.300,68.352
928.806,92.057,68.352
938.847,92.052,68.352
948.887,92.333,64.964
958.928,92.333,64.964
968.965,92.449,61.258
979.007,92.310,61.258
989.049,92.208,57.207
999.091,92.275,57.207
1009.136,91.995,57.207
1019.181,91.721,52.784
1029.227,92.065,52.784
1039.268,91.652,47.959
1049.312,91.761,47.959
1059.356,91.328,42.701
1069.403,90.988,42.701
1079.449,90.628,42.701
1089.496,90.507,36.975
1099.543,90.310,36.975
1109.588,90.267,30.747
1119.634,90.132,30.747
1129.679,89.801,30.747
1139.724,89.766,23.977
1149.763,89.682,23.977
1159.822,89.019,16.625
1169.868,88.668,16.625
1179.908,88.462,8.648
1189.955,87.727,8.648
1200.000,86.943,8.648
