5.649,81.113
15.687,80.708
25.719,80.503
35.758,79.955
45.799,79.908
55.834,79.673
65.873,79.516
75.910,79.522
85.943,79.676
95.981,79.862
106.015,79.375
116.050,79.741
126.099,79.560
136.138,79.508
146.173,79.644
156.209,79.477
166.246,79.539
176.284,78.863
186.322,79.195
196.362,79.018
206.400,79.507
216.438,79.978
226.470,80.435
236.509,80.518
246.544,80.358
256.581,80.430
266.619,80.441
276.659,80.535
286.694,80.347
296.733,80.103
306.773,80.130
316.811,79.734
326.850,80.040
336.890,79.877
346.920,80.059
356.961,79.987
366.997,79.627
377.030,79.125
387.068,79.427
397.103,79.452
407.141,79.941
417.177,80.099
427.215,79.762
437.254,79.467
447.284,80.086
457.326,79.960
467.363,80.243
477.398,80.056
487.435,79.332
497.473,79.547
507.510,79.497
517.544,79.345
527.572,79.260
537.599,79.262
547.632,79.232
557.665,79.484
567.698,79.174
577.731,79.211
587.766,79.132
597.797,78.627
607.834,79.158
617.871,79.154
627.904,79.766
637.937,80.500
647.972,80.713
658.008,80.022
668.044,80.837
678.075,80.982
688.112,81.066
698.145,81.656
708.183,81.308
718.221,81.394
728.257,81.655
738.297,81.274
748.327,81.008
758.358,80.822
768.397,81.087
778.436,81.670
788.485,81.713
798.521,81.713
808.559,81.679
818.596,81.462
828.632,81.462
838.672,81.327
848.712,81.368
858.749,81.475
868.783,81.475
878.822,80.983
888.853,81.646
898.891,81.843
908.930,81.819
918.969,81.756
929.006,81.226
939.043,81.226
949.072,80.963
959.109,81.155
969.141,81.343
979.179,81.237
989.214,80.811
999.250,81.033
1009.286,80.728
1019.324,80.569
1029.361,80.656
1039.394,80.479
1049.433,80.566
1059.469,80.477
1069.509,80.303
1079.545,80.303
1089.586,80.642
1099.619,80.472
1109.655,80.290
1119.690,80.070
1129.729,80.454
1139.765,80.454
1149.801,79.755
1159.841,79.697
1169.882,79.600
1179.923,79.191
1189.961,79.191
1200.000,78.987
