0.097,310.079
0.194,310.236
0.415,309.600
0.424,309.943
0.828,310.237
0.838,309.911
1.330,309.890
1.339,309.968
1.460,310.166
1.469,310.138
9.028,310.464
9.539,309.932
9.712,309.823
9.957,309.666
10.133,310.082
10.233,310.227
10.484,309.597
10.494,309.945
10.900,310.238
10.909,309.905
11.392,309.890
11.401,309.974
11.521,310.166
11.530,310.140
19.066,310.464
19.575,309.917
19.746,309.803
19.991,309.654
20.165,310.067
20.276,310.232
20.552,309.585
20.561,309.943
20.975,310.237
20.985,309.905
21.460,309.850
21.469,309.975
21.581,310.167
21.591,310.138
29.101,310.455
29.613,309.898
29.774,309.806
30.021,309.679
30.197,310.073
30.313,310.240
30.616,309.581
30.625,309.970
31.051,310.221
31.061,309.902
31.528,309.852
31.538,309.972
31.648,310.136
31.658,310.134
39.140,310.448
39.643,309.900
39.811,309.800
40.057,309.682
40.226,310.083
40.353,310.244
40.679,309.574
40.688,309.942
41.140,310.201
41.150,309.904
41.597,309.844
41.607,309.971
41.714,310.131
41.725,310.127
49.178,310.452
49.673,309.894
49.841,309.800
50.093,309.686
50.262,310.108
50.395,310.251
50.745,309.565
50.754,309.968
51.216,310.539
51.227,309.901
51.667,309.833
51.677,309.965
51.777,310.123
51.786,310.127
59.216,310.455
59.711,309.895
59.871,309.773
60.129,309.677
60.299,310.089
60.437,310.251
60.812,309.570
60.821,309.975
61.293,310.539
61.302,309.894
61.737,309.831
61.746,309.960
61.847,310.117
61.856,310.123
69.248,310.452
69.748,309.900
69.905,309.770
70.167,309.679
70.335,310.088
70.480,310.220
70.874,309.573
70.883,309.992
71.376,310.542
71.385,309.895
71.804,309.834
71.813,309.968
71.912,310.121
71.921,310.121
79.285,310.438
79.784,309.904
79.940,309.771
80.206,309.691
80.367,310.083
80.521,310.222
80.935,309.562
80.944,309.993
81.442,310.557
81.452,309.881
81.873,309.842
81.883,309.973
81.988,310.114
81.998,310.120
89.322,310.436
89.814,309.905
89.976,309.778
90.246,309.691
90.401,310.075
90.565,310.228
91.001,309.553
91.010,310.009
91.516,310.565
91.525,309.893
91.939,309.844
91.948,309.960
92.059,310.186
92.068,310.145
99.359,310.450
99.856,309.908
100.016,309.800
100.285,309.684
100.429,310.075
100.610,310.231
101.070,309.554
101.079,310.017
101.581,310.548
101.590,309.898
102.007,309.844
102.017,309.968
102.128,310.200
102.138,310.151
109.398,310.432
109.892,309.909
110.051,309.793
110.324,309.706
110.467,310.085
110.653,310.226
111.131,309.555
111.140,310.012
111.652,310.553
111.661,309.895
112.075,309.802
112.085,309.971
112.200,310.207
112.209,310.151
119.435,310.424
119.927,309.910
120.083,309.795
120.358,309.721
120.507,310.075
120.696,310.225
121.197,309.596
121.206,310.033
121.718,310.553
121.728,309.907
122.153,309.823
122.163,309.932
122.276,310.209
122.286,310.160
129.472,310.389
129.965,309.909
130.121,309.773
130.406,309.718
130.542,310.079
130.737,310.225
131.264,309.590
131.273,310.018
131.789,310.546
131.798,309.915
132.221,309.825
132.231,309.922
132.339,310.210
132.349,310.163
139.510,310.390
140.003,309.911
140.158,309.772
140.446,309.713
140.580,310.079
140.780,310.225
141.342,309.597
141.350,309.989
141.851,310.438
141.860,309.947
142.291,309.825
142.302,309.916
142.404,310.213
142.413,310.162
149.543,310.386
150.042,309.891
150.195,309.750
150.485,309.715
150.608,310.079
150.823,310.222
151.402,309.604
151.411,309.996
151.919,310.458
151.928,309.944
152.362,309.825
152.372,309.926
152.475,310.222
152.484,310.177
159.579,310.383
160.084,309.897
160.232,309.753
160.516,309.732
160.639,310.090
160.868,310.218
161.482,309.583
161.491,310.007
161.989,310.478
161.997,309.944
162.426,309.819
162.436,309.930
162.542,310.229
162.552,310.173
169.617,310.382
170.121,309.897
170.265,309.753
170.556,309.746
170.677,310.083
170.912,310.218
171.550,309.758
171.559,309.968
172.054,310.490
172.062,309.946
172.493,309.848
172.503,309.924
172.608,310.244
172.618,310.172
179.654,310.382
180.161,309.899
180.299,309.766
180.594,309.748
180.711,310.080
180.946,310.236
181.616,309.753
181.626,309.970
182.121,310.500
182.129,309.945
182.558,309.864
182.568,309.931
182.679,310.244
182.688,310.175
189.693,310.363
190.193,309.903
190.331,309.767
190.633,309.768
190.747,310.083
190.989,310.241
191.682,309.758
191.691,309.967
192.199,310.498
192.208,309.950
192.625,309.855
192.636,309.933
192.747,310.235
192.757,310.189
199.731,310.369
200.231,309.897
200.367,309.767
200.673,309.771
200.786,310.079
201.032,310.257
201.751,309.784
201.760,309.975
202.268,310.496
202.276,309.950
202.692,309.854
202.702,309.925
202.815,310.234
202.824,310.195
209.763,310.369
210.269,309.890
210.400,309.762
210.714,309.778
210.823,310.081
211.071,310.255
211.813,309.771
211.823,309.975
212.334,310.513
212.343,309.939
212.763,309.859
212.773,309.926
212.878,310.258
212.888,310.186
219.800,310.388
220.298,309.883
220.435,309.764
220.746,309.767
220.859,310.083
221.114,310.254
221.880,309.772
221.889,309.974
222.402,310.515
222.411,309.910
222.833,309.873
222.844,309.908
222.945,310.277
222.955,310.190
229.837,310.382
230.329,309.882
230.469,309.760
230.786,309.768
230.893,310.095
231.157,310.250
231.950,309.773
231.960,309.975
232.474,310.503
232.483,309.911
232.904,309.885
232.915,309.910
233.014,310.309
233.023,310.191
239.875,310.383
240.365,309.883
240.505,309.762
240.822,309.784
240.929,310.113
241.209,310.161
242.015,309.770
242.024,309.966
242.540,310.505
242.549,309.909
242.974,309.884
242.984,309.908
243.077,310.309
243.086,310.193
249.914,310.383
250.406,309.891
250.536,309.783
250.862,309.789
250.959,310.120
251.249,310.136
252.084,309.755
252.094,309.973
252.609,310.532
252.618,309.888
253.053,309.897
253.064,309.908
253.148,310.309
253.158,310.193
259.952,310.379
260.446,309.895
260.573,309.780
260.896,309.800
260.993,310.118
261.291,310.140
262.153,309.765
262.162,309.950
262.679,310.561
262.689,309.876
263.114,309.904
263.124,309.940
263.219,310.310
263.228,310.195
269.990,310.365
270.482,309.889
270.611,309.779
270.935,309.801
271.030,310.118
271.328,310.146
272.223,309.768
272.232,309.960
272.752,310.542
272.762,309.874
273.182,309.870
273.193,309.946
273.291,310.306
273.302,310.196
280.028,310.366
280.514,309.886
280.647,309.760
280.977,309.816
281.066,310.123
281.372,310.144
282.300,309.778
282.309,309.940
282.823,310.546
282.832,309.885
283.246,309.875
283.256,309.964
283.362,310.385
283.371,310.198
290.062,310.373
290.553,309.891
290.679,309.737
291.015,309.819
291.101,310.130
291.411,310.151
292.370,309.796
292.379,309.940
292.891,310.470
292.900,309.845
293.313,309.887
293.323,309.965
293.434,310.382
293.444,310.198
300.098,310.375
300.593,309.905
300.714,309.699
301.056,309.816
301.132,310.129
301.451,310.121
302.439,309.798
302.448,309.935
302.956,310.473
302.964,309.854
303.374,309.867
303.384,309.961
303.506,310.366
303.516,310.197
310.136,310.392
310.632,309.906
310.749,309.719
311.096,309.813
311.170,310.114
311.494,310.121
312.507,309.812
312.516,309.922
313.024,310.462
313.033,309.858
313.443,309.876
313.453,309.961
313.580,310.349
313.589,310.195
320.172,310.299
320.670,309.903
320.785,309.722
321.132,309.821
321.208,310.121
321.537,310.110
322.578,309.800
322.587,309.917
323.098,310.468
323.107,309.861
323.511,309.857
323.521,309.961
323.649,310.359
323.658,310.200
330.210,310.303
330.707,309.907
330.820,309.724
331.172,309.826
331.247,310.121
331.573,310.105
332.646,309.798
332.655,309.919
333.167,310.439
333.176,309.860
333.579,309.856
333.589,309.962
333.722,310.360
333.731,310.192
340.248,310.302
340.746,309.908
340.855,309.725
341.214,309.832
341.282,310.116
341.614,310.129
342.726,309.792
342.735,310.077
343.238,310.441
343.247,309.865
343.647,309.844
343.657,309.965
343.791,310.348
