5.681,4.390,4.411
15.718,4.336,4.411
25.756,4.357,4.411
35.796,4.376,4.411
45.834,4.355,4.411
55.871,4.140,4.411
65.909,4.065,8.648
75.946,4.020,8.648
85.980,4.001,8.648
96.019,3.967,8.648
106.056,3.940,12.718
116.096,3.952,12.718
126.136,4.209,12.718
136.176,4.376,12.718
146.216,4.399,16.625
156.252,4.517,16.625
166.287,4.418,16.625
176.324,4.462,16.625
186.363,4.695,20.376
196.400,4.910,20.376
206.433,5.162,20.376
216.464,5.266,20.376
226.499,5.266,23.977
236.530,5.986,23.977
246.570,7.012,23.977
256.606,7.291,27.432
266.646,7.514,27.432
276.681,7.919,27.432
286.717,9.010,27.432
296.754,9.435,30.747
306.785,10.857,30.747
316.820,11.452,30.747
326.860,11.657,30.747
336.900,12.631,33.926
346.937,13.073,33.926
356.976,14.047,33.926
367.016,14.623,33.926
377.051,15.045,36.975
387.090,15.178,36.975
397.130,15.984,36.975
407.164,16.706,36.975
417.200,16.860,39.898
427.240,17.467,39.898
437.278,17.952,39.898
447.312,18.537,42.701
457.350,19.169,42.701
467.388,19.856,42.701
477.446,20.069,42.701
487.485,21.059,45.386
497.524,22.628,45.386
507.564,23.160,45.386
517.599,24.730,45.386
527.633,25.646,47.959
537.672,27.053,47.959
547.707,27.397,47.959
557.747,27.703,47.959
567.783,27.887,50.424
577.820,29.191,50.424
587.860,29.311,50.424
597.900,29.760,52.784
607.936,31.775,52.784
617.973,32.589,52.784
628.009,32.589,52.784
638.048,34.175,50.424
648.087,34.268,50.424
658.124,34.268,50.424
668.161,36.085,50.424
678.199,36.634,47.959
688.235,36.634,47.959
698.273,37.734,47.959
708.308,39.342,47.959
718.340,39.704,45.386
728.376,40.501,45.386
738.412,41.114,45.386
748.446,41.201,45.386
758.473,41.240,42.701
768.508,41.778,42.701
778.544,41.768,42.701
788.579,42.034,39.898
798.634,42.025,39.898
808.661,42.309,39.898
818.691,42.285,39.898
828.720,42.469,36.975
838.757,42.726,36.975
848.792,42.907,36.975
858.830,43.287,36.975
868.866,43.951,33.926
878.900,43.860,33.926
888.935,43.987,33.926
898.965,43.899,33.926
909.001,43.870,30.747
919.037,43.948,30.747
929.068,44.249,30.747
939.105,44.656,30.747
949.140,44.484,27.432
959.176,44.484,27.432
969.209,44.231,27.432
979.244,44.173,23.977
989.274,44.086,23.977
999.307,43.941,23.977
1009.340,44.116,23.977
1019.377,44.195,20.376
1029.413,44.205,20.376
1039.445,43.963,20.376
1049.481,43.652,20.376
1059.507,43.535,16.625
1069.544,42.868,16.625
1079.579,42.097,16.625
1089.613,41.682,16.625
1099.648,41.261,12.718
1109.684,40.337,12.718
1119.717,39.860,12.718
1129.752,38.804,8.648
1139.798,38.282,8.648
1149.833,37.741,8.648
1159.865,37.290,8.648
1169.901,36.471,4.411
1179.932,35.580,4.411
1189.965,34.460,4.411
1200.000,33.470,4.411
