0.462,1.176,1.493
0.583,1.442,1.493
0.673,1.905,1.493
0.883,1.546,1.493
1.217,1.557,1.493
1.227,1.538,1.493
1.356,1.364,1.493
1.375,1.400,1.493
1.385,1.884,1.493
2.058,1.453,1.493
2.068,1.481,1.493
2.155,1.695,1.493
2.162,1.684,1.493
9.880,1.429,1.493
10.497,1.167,1.493
10.620,1.429,1.493
10.713,2.000,1.493
10.918,1.546,1.493
11.285,1.575,1.493
11.295,1.570,1.493
11.395,1.327,1.493
11.465,1.400,1.493
11.475,1.884,1.493
12.124,1.453,1.493
12.134,1.522,1.493
12.214,1.667,1.493
12.222,1.684,1.493
19.917,1.429,1.493
20.537,1.230,1.493
20.660,1.667,1.493
20.749,1.970,1.493
20.946,1.515,1.493
21.353,1.550,1.493
21.363,1.545,1.493
21.433,1.316,1.493
21.534,1.373,1.493
21.545,1.857,1.493
22.195,1.488,1.493
22.205,1.511,1.493
22.277,1.681,1.493
22.285,1.667,1.493
29.952,1.261,1.493
30.577,1.230,1.493
30.698,1.667,1.493
30.791,1.908,1.493
30.980,1.485,1.493
31.424,1.550,1.493
31.434,1.488,1.493
31.463,1.293,1.493
31.603,1.386,1.493
31.614,1.857,1.493
32.268,1.393,1.493
32.278,1.522,1.493
32.332,1.667,1.493
32.340,1.702,1.493
39.986,1.364,1.493
40.616,1.176,1.493
40.737,1.604,1.493
40.831,1.692,1.493
41.017,1.471,1.493
41.497,1.729,1.493
41.505,1.168,1.493
41.507,1.500,1.493
41.671,1.373,1.493
41.682,1.844,1.493
42.338,1.500,1.493
42.348,1.460,1.493
42.405,1.681,1.493
42.412,1.522,1.493
50.015,1.402,1.493
50.657,1.230,1.493
50.774,1.545,1.493
50.867,1.604,1.493
51.046,1.429,1.493
51.547,1.200,1.493
51.562,1.729,1.493
51.572,1.463,1.493
51.740,1.275,1.493
51.750,1.857,1.493
52.408,1.475,1.493
52.418,1.500,1.493
52.478,1.565,1.493
52.485,1.429,1.493
60.052,1.481,1.493
60.698,1.230,2.970
60.811,1.560,2.970
60.918,1.628,2.970
61.081,1.471,2.970
61.591,1.094,2.970
61.634,1.716,2.970
61.644,1.417,2.970
61.806,1.442,2.970
61.816,1.857,2.970
62.482,1.488,2.970
62.492,1.522,2.970
62.539,1.538,2.970
62.546,1.429,2.970
70.089,1.545,2.970
70.741,1.210,2.970
70.848,1.574,2.970
70.959,1.550,2.970
71.114,1.471,2.970
71.625,1.094,2.970
71.702,1.805,2.970
71.711,1.417,2.970
71.875,1.456,2.970
71.886,1.942,2.970
72.556,1.557,2.970
72.566,1.511,2.970
72.598,1.466,2.970
72.605,1.429,2.970
80.127,1.547,2.970
80.788,1.200,2.970
80.883,1.651,2.970
80.991,1.562,2.970
81.144,1.553,2.970
81.659,1.154,2.970
81.772,1.970,2.970
81.782,1.488,2.970
81.946,1.635,2.970
81.957,2.071,2.970
82.627,1.707,2.970
82.637,1.439,2.970
82.655,1.466,2.970
82.663,1.333,2.970
90.171,1.787,2.970
90.828,1.181,2.970
90.922,1.607,2.970
91.030,1.654,2.970
91.175,1.485,2.970
91.700,1.154,2.970
91.837,1.985,2.970
91.847,1.463,2.970
92.015,1.635,2.970
92.027,2.014,2.970
92.698,1.750,2.970
92.707,1.471,2.970
92.711,1.583,2.970
92.718,1.348,2.970
100.207,2.054,4.433
100.871,1.301,4.433
100.960,1.579,4.433
101.064,1.692,4.433
101.211,1.471,4.433
101.743,1.232,4.433
101.904,2.016,4.433
101.914,1.440,4.433
102.079,1.698,4.433
102.089,1.985,4.433
102.766,1.795,4.433
102.775,1.583,4.433
102.775,1.515,4.433
102.782,1.264,4.433
110.247,2.037,4.433
110.909,1.311,4.433
111.000,1.638,4.433
111.100,1.667,4.433
111.241,1.500,4.433
111.785,1.270,4.433
111.972,1.890,4.433
111.982,1.463,4.433
112.146,1.682,4.433
112.156,1.958,4.433
112.836,1.667,4.433
112.844,1.494,4.433
112.844,2.333,4.433
112.854,1.439,4.433
