1523859371699,105.88912959381042,(109.70908850624056-0.0668891718223005j),0.0,0.7415742540845303
1523859381719,105.87036363636363,(109.82965045739269-0.06641098377100448j),0.0,0.7441665018181818
1523859391744,105.62706112431937,(109.48615853230196-0.06613835870810965j),0.0,0.7528900030677199
1523859401761,105.69344432112467,(109.52631637583207-0.06640453434293796j),0.0,0.7535099889012209
1523859411779,105.79131944444444,(109.59288375943265-0.06522347416074241j),0.0,0.7540421810699589
1523859421803,105.85044642857142,(109.69980527845877-0.0652494649883568j),0.0,0.7534241071428572
1523859431819,105.7472186147186,(109.64641479243603-0.06482729246834242j),0.0,0.7604318181818182
1523859441843,105.70272409140736,(109.6421914633557-0.06463765944269348j),0.0,0.7590036048570706
1523859451875,105.86187078621862,(109.84104634441027-0.06497483341954284j),0.0,0.760321721434765
1523859461902,105.78624269954574,(110.08297195419127-0.06393616375197045j),0.0,0.7555672821662439
1523859471923,105.83142857142857,(110.07213315655298-0.06418744013950418j),0.0,0.7530295547309833
1523859481945,105.87452926514311,(110.0194379252325-0.06452889175822704j),0.0,0.7510302531607556
1523859491972,105.85676392865616,(109.8782601638074-0.0647702034920153j),0.0,0.7486124029724764
1523859502001,105.7444366197183,(109.79284415568858-0.06441804293846991j),0.0,0.7497780281690141
1523859512030,105.7926712328767,(109.83532072535576-0.06455407145143921j),0.0,0.7498732420091325
1523859522059,105.91727649603462,(109.88392701814223-0.0650680259141167j),0.0,0.7489245223503966
1523859532088,105.90801282051282,(109.88150110844086-0.06503841234926754j),0.0,0.7485170867983368
1523859542117,105.91202737136283,(110.07487004618406-0.06458104971327165j),0.0,0.7479441476245274
1523859552149,105.9199337548931,(110.13633726168857-0.06449395661307207j),0.0,0.7468056996070647
1523859562179,106.01910079341758,(110.1472364306849-0.06495579869576976j),0.0,0.7440822803408758
1523859572212,105.99759036144579,(110.17469871693768-0.06477083532585028j),0.0,0.7437880679343882
1523859582243,106.06066844919786,(110.20891987499122-0.06497649289166553j),0.0,0.7399726360490722
1523859592277,106.06066844919786,(110.20891987499122-0.06497649289166553j),0.0,0.7399726360490722
1523859602309,106.02569344158361,(110.27273246775395-0.06464880153050721j),0.0,0.7416045269627699
1523859612341,105.97012626262628,(110.17069190851356-0.06462392211257482j),0.0,0.7470329124579125
1523859622371,105.88384560508158,(110.11297280692169-0.06434058090436205j),0.0,0.74944151952916
1523859632402,105.74193950379518,(109.9982227982293-0.06392035521332647j),0.0,0.7575135800537012
1523859642435,105.88108924294491,(110.09664006896566-0.06436067654568753j),0.0,0.7561586772652065
1523859652473,105.96300637442386,(110.09044137133571-0.06484937453633796j),0.0,0.7521705383936452
1523859662510,105.89537300435416,(110.0170998070639-0.06472116277853979j),0.0,0.7581975235849057
1523859672549,105.95815665715828,(109.98451839601253-0.0651442057284056j),0.0,0.7542309596621523
1523859682585,105.9159328302264,(110.10016114833768-0.06469523409753958j),0.0,0.7553357522448232
1523859692622,106.00145310102096,(110.11524407702888-0.06510601131740597j),0.0,0.7530308310129665
1523859702657,106.03677807059313,(110.10954166720049-0.06531797394294292j),0.0,0.7552219264811617
1523859712695,106.06762867213783,(110.10812542275926-0.06554573494320423j),0.0,0.756383595105959
1523859722735,105.88741618244393,(110.0862968441335-0.06472502591799399j),0.0,0.7585620440553716
1523859732774,107.02793880445068,116.58437954421575,0.0,0.7547149293650935
1523859742815,108.3273150362752,122.4728994831214,0.0,0.7504887825878976
1523859752855,108.30952649301497,122.6456582504264,0.0,0.7501790616129571
1523859762895,109.56266386304745,128.01793489254408,0.0,0.7452700961443156
1523859772936,113.34093714396224,(142.43494111337662-0.00040274535617952997j),0.0,0.7310809814695698
1523859782978,115.91179374945169,(150.8431148036509-0.001188230458197102j),0.0,0.722894082023825
1523859793019,117.41196554346637,(155.19203198417563-0.0019206911903526336j),0.0,0.7163294649275957
1523859803059,118.58644846501882,(158.4664174925956-0.0023517610636892648j),0.0,0.7105844515851645
1523859813099,120.3719533830072,(162.8243531554955-0.002927853013066198j),0.0,0.6991795422910014
1523859823138,121.42102965034002,(165.16494064857886-0.0032196634538316925j),0.0,0.6914555719512616
1523859833186,122.5455501426191,(167.94436800483214-0.003535012702691215j),0.0,0.6863406337371855
1523859843227,125.26061613197334,(174.8838450996508-0.003706356961580723j),0.0,0.6776482563109009
1523859853264,126.25597115317939,(177.16878427823576-0.0039023990610692416j),0.0,0.6733768115942029
1523859863305,128.8953439341597,(182.38892609634945-0.004323732141906295j),0.0,0.6582041646910068
1523859873341,130.45444892944892,(178.552377530664-0.004552123049797733j),0.0,0.6478959283959285
1523859883383,133.00722358722356,(183.63471714410312-0.00487025404274505j),0.0,0.6326976824490338
1523859893424,135.25362059777524,(187.7853354954231-0.005107517922555393j),0.0,0.6232169966892835
1523859903466,137.3779031108831,(191.18940755094258-0.005314001222062025j),0.0,0.6062199791942771
1523859913502,139.23732979889454,(194.44802253740153-0.0051968682243294555j),0.0,0.599542991348538
1523859923543,140.72792307468674,(196.71695303151893-0.005226910854220234j),0.0,0.5911843947146553
1523859933584,141.58475354151722,(197.91989109069874-0.005298682137788835j),0.0,0.5858755729666347
1523859943619,144.7911919938807,(202.39322927707303-0.005579398480626516j),0.0,0.5619256331803502
1523859953659,146.32232683982681,(204.32339520232887-0.005715427536397848j),0.0,0.5530114285714286
1523859963695,147.40296094057456,(205.89009979218804-0.005800965162230736j),0.0,0.5528983527295215
1523859973732,148.65561070286876,(207.3921383052348-0.005913980243523286j),0.0,0.5411815626686595
1523859983771,150.8780000781743,(210.0524638519884-0.006110267776659991j),0.0,0.5230944478102821
1523859993806,152.2623593012937,(211.4421163230723-0.006248100938891298j),0.0,0.5041820063285227
1523860003845,153.92251920122888,(213.1980911970922-0.006412118303280618j),0.0,0.5049671445639188
1523860013886,155.25249011147068,(214.7056635171893-0.006531668522471937j),0.0,0.49009653505933115
1523860023924,156.3455588848312,(215.85925217774218-0.006632194519271145j),0.0,0.4835775469849469
1523860033963,158.29592849664584,(217.68110876404685-0.006842476073385288j),0.0,0.4696022852120413
1523860044004,159.57288043430594,(218.71614895560714-0.006979718313206052j),0.0,0.4636519588496856
1523860054047,161.40681848979003,(219.4896493672369-0.007160742054222741j),0.0,0.4544771237839681
1523860064080,163.6306972879007,(221.0486312687592-0.007457862685254029j),0.0,0.442368511927834
1523860074120,164.04425821725107,(221.38198579137725-0.007505192868881581j),0.0,0.4391825979551225
1523860084155,166.8243793173507,(223.34296377284403-0.007897737018755858j),0.0,0.42702628199918724
1523860094197,168.36312276302417,(224.1756610694921-0.008147329728220448j),0.0,0.42674475139189605
1523860104252,169.9190117909951,(224.90894591605542-0.008421031450560213j),0.0,0.4140115796869469
1523860114295,170.67286169352923,(225.32881196612533-0.008542531068188858j),0.0,0.41534058912713867
1523860124337,173.13726817485565,(226.41795501821014-0.009040631359950126j),0.0,0.40644060327559806
1523860134377,174.3298540087754,(226.92064943645715-0.009277917193101238j),0.0,0.3943493718388512
1523860144412,175.92091241276563,(227.43600650369424-0.009630428192930073j),0.0,0.3973052803261977
1523860154449,177.92959746297595,(218.61548604561034-0.010172755081314357j),0.0,0.38273867127770556
1523860164492,179.75727528422343,(218.85709344024804-0.009671068850358585j),0.0,0.37935253451408746
1523860174535,180.3463557439935,(218.99680953768475-0.00981512154787835j),0.0,0.3784037301057289
1523860184576,181.63827359942076,(219.04250906993312-0.010222294908587089j),0.0,0.3845990768395331
1523860194617,183.32832816891556,(218.51783529937336-0.010560251053733701j),0.0,0.39049127604327405
1523860204657,183.80398777500994,(218.41744166599088-0.01072357496969873j),0.0,0.38481751062360003
1523860214697,185.41171168150225,(217.95430417767903-0.011398768272454092j),0.0,0.38453944640897453
1523860224740,187.76940080379978,(216.82003859039645-0.012528646057779364j),0.0,0.36559133474361616
1523860234781,189.27118443796252,(216.0165697863676-0.013408000609198004j),0.0,0.3646168929110105
1523860244821,191.3784062034803,(214.91256443067655-0.014739329643047238j),0.0,0.3707883963862225
1523860254860,194.18356101275867,(212.4986990814136-0.01718307728777983j),0.0,0.3652341562042465
1523860264903,195.4808075772682,(209.8535242439604-0.018776739323614653j),0.0,0.38013245887337976
1523860274945,195.95208286431028,(209.2473952940911-0.019363405593572726j),0.0,0.38438559322033894
1523860284980,197.66794114718334,(221.73469302746105-0.02202584224615501j),0.0,0.39082174874699394
1523860295022,199.26477831932377,(219.54185174900914-0.024879106433046874j),0.0,0.3877761819175961
1523860305054,200.94423567615263,(215.70245174329472-0.030022967062692193j),0.0,0.3897834772805847
1523860315095,203.1110762800418,(199.62889200798514-0.039009358134069416j),0.0,0.3829331259796239
1523860325140,203.37496012759172,(198.82775593098268-0.04033656006981865j),0.0,0.3851748753987241
1523860335182,203.36349624060153,(189.08255954166498-0.04150625585310457j),0.0,0.3946299465769688
1523860345223,202.98205200764738,(189.3501169742188-0.04024835054644429j),0.0,0.41222920632110116
1523860355264,202.7908438895622,(189.4721950472119-0.039663379564961264j),0.0,0.4248213837306791
1523860365315,202.45503182218528,(189.8379521677188-0.038583632480778965j),0.0,0.4393428518564203
1523860375355,202.27488556100997,(190.08811436916807-0.03785929191999868j),0.0,0.4485769589262413
1523860385394,201.92222210107795,(190.37765121774285-0.03671042842526726j),0.0,0.4603583150460535
1523860395430,201.87661050601315,(191.23830861928315-0.023783223555582357j),0.0,0.47147155377808037
1523860405472,201.84675992473512,(191.29464808779056-0.023687684613002895j),0.0,0.4745301583650976
1523860415508,201.7904374331551,(191.37172075044728-0.023700356646607676j),0.0,0.48112564705882355
1523860425548,201.62050749834106,(191.48345371778154-0.023388125591986157j),0.0,0.4849509669542137
1523860435591,201.27399065287318,(191.6464578698736-0.022843117362659034j),0.0,0.500239374582814
1523860445633,201.04018760805167,(191.88107368366215-0.022308215209180325j),0.0,0.513863496572754
1523860455675,200.89235906260245,(192.08628055045656-0.021920879055854582j),0.0,0.5230974237954769
1523860465717,200.80401102892617,(192.11605125177834-0.02177359248033306j),0.0,0.5287641086602386
1523860475752,200.69484404005544,(192.2142000613269-0.021640008674340277j),0.0,0.5350135152212374
1523860485794,200.54832326878062,(192.35646122709232-0.021359211977120474j),0.0,0.5463095251619228
1523860495833,200.36706909011377,(192.51057897330782-0.02097986772131334j),0.0,0.5533059878173756
1523860505872,200.31114769740958,(192.51921219077576-0.020961410850903875j),0.0,0.5552482167438367
1523860515912,200.1530719408665,(192.430292607673-0.02083001552564904j),0.0,0.5609951274791423
1523860525950,200.068843691291,(192.50711128205057-0.020695900198021377j),0.0,0.5648938758418058
1523860535992,199.99675827901635,(192.56022126641054-0.02055543044154106j),0.0,0.5697559679495163
1523860546030,199.90748596530415,(192.65237927115933-0.02035196331388285j),0.0,0.5740910931427294
1523860556073,199.86293710649386,(192.46946955779745-0.020518343943522376j),0.0,0.5691018569943095
1523860566114,199.8590392489427,(192.42275086431835-0.02052472021813905j),0.0,0.5729696551772174
1523860576157,199.86361943109137,(192.41625172817848-0.020537219893437653j),0.0,0.5724058917786269
1523860586201,199.8756584306272,(192.41365180421803-0.020576620303764524j),0.0,0.5731436463716472
1523860596243,199.88313259472616,(192.3479944924245-0.020643245556035823j),0.0,0.570936930942709
1523860606286,199.9010986204204,(192.27764370091333-0.02068387054656389j),0.0,0.5680343886249756
1523860616323,199.8424574707932,(192.2795033355943-0.020593461778290315j),0.0,0.5732190046750407
1523860626366,199.78928953146539,(192.27372788754263-0.020541099185347012j),0.0,0.5717900642576499
1523860636415,199.86715531942806,(192.20595538003982-0.02068202202848627j),0.0,0.5691727666273121
1523860646457,199.83636752136755,(192.18775423865424-0.020720615201862764j),0.0,0.567839740408475
1523860656501,199.96032947339398,(192.1243565856912-0.020988697658896598j),0.0,0.5636831602487518
1523860666543,199.81879326989082,(192.33459448937936-0.020626845531530238j),0.0,0.5731583637144171
1523860676584,199.7387883665303,(192.31504243682366-0.02049769672695053j),0.0,0.5709944794670602
1523860686626,199.8084141664787,(192.31598632367678-0.02056866093292665j),0.0,0.5677814076246334
1523860696667,199.9699631598613,(192.42590399171215-0.020629612700233876j),0.0,0.5672956989247312
1523860706702,199.91131672155595,(192.48279956422292-0.020481797150770753j),0.0,0.5686470515130801
1523860716740,200.17006075516872,(192.33532330565038-0.020878686397268784j),0.0,0.557242193547759
1523860726784,200.19803777737025,(192.29631381697408-0.020943478051255852j),0.0,0.5556876948468734
1523860736824,200.2536604237408,(192.17679417833384-0.020983532555462595j),0.0,0.5438355196837861
1523860746857,200.2339837284059,(192.263864116106-0.020875599090813275j),0.0,0.5443385278059755
1523860756889,200.47839985418108,(191.6289998879749-0.021735341688685694j),0.0,0.5457197666416417
1523860766929,200.5079095283225,(191.64674993336956-0.02169168163613944j),0.0,0.5435934041700081
1523860776971,200.578703648886,(191.63763481601472-0.0216703507046897j),0.0,0.5368259847453278
1523860787013,200.92526992048133,(190.05045263404702-0.02485008778467878j),0.0,0.5202867880823014
1523860797054,201.14078241550635,(189.9674254454341-0.024998441070477672j),0.0,0.5068819410912603
1523860807092,201.2795634315893,(189.86024405290246-0.02535499828345895j),0.0,0.4973599070723257
1523860817133,201.54628741829566,(189.4039933528261-0.02611027309560099j),0.0,0.48713434251208176
1523860827170,201.59589080597559,(189.38338834737442-0.02622731353354928j),0.0,0.4848668113139193
1523860837206,202.01708881248206,(188.91588887715903-0.02706426226837909j),0.0,0.4666144052850366
1523860847241,202.73320831137124,(186.9243206623874-0.02967735995767468j),0.0,0.44133561738840954
1523860857285,202.87595966411757,(186.51246639538675-0.030337989721229152j),0.0,0.4238703953616235
1523860867325,203.26487054387405,(185.95929055817626-0.031057654421258015j),0.0,0.392474210958076
1523860877365,203.4077942547836,(185.72739608773523-0.03167280566590315j),0.0,0.3845134108804331
1523860887406,203.9757271370629,(169.31715473198676-0.03546808397929618j),0.0,0.3559949395092804
